time,dogecoin_polarity,dogecoin_subjectivity,dogecoin_polarity_zeros,dogecoin_subjectivity_zeros,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros,ethereum_polarity,ethereum_subjectivity,ethereum_polarity_zeros,ethereum_subjectivity_zeros,shared_polarity,shared_subjectivity,shared_polarity_zeros,shared_subjectivity_zeros
2021-01-26 01:00:00,0.24662016224516226,0.6061595976774548,0.13358592121612956,0.3535930986451819,,,,,,,,,,,,
2021-01-26 02:00:00,0.36441970727685014,0.5608279767370677,0.2186518243661101,0.35252044252044257,,,,,,,,,,,,
2021-01-26 03:00:00,0.19829939000393546,0.5299161255411257,0.09088722041847042,0.26495806277056283,,,,,,,,,,,,
2021-01-26 04:00:00,0.32441187384044523,0.5577110311525896,0.12976474953617811,0.2453928537071394,,,,,,,,,,,,
2021-01-26 05:00:00,0.2631613756613757,0.538416477702192,0.07518896447467877,0.179472159234064,,,,,,,,,,,,
2021-01-26 06:00:00,0.16570810142238715,0.5291082594654024,0.08772781840008731,0.28011613736403657,,,,,,,,,,,,
2021-01-26 07:00:00,0.09905303030303031,0.4830128205128205,0.06053240740740741,0.3488425925925926,,,,,,,,,,,,
2021-01-26 08:00:00,0.048694638694638706,0.6766937229437229,0.0287741046831956,0.43062327823691454,,,,,,,,,,,,
2021-01-26 09:00:00,0.25168545574795576,0.5695434503767837,0.2013483645983646,0.4556347603014269,,,,,,,,,,,,
2021-01-26 10:00:00,0.13415178571428574,0.45444775132275134,0.06707589285714287,0.22722387566137567,,,,,,,,,,,,
2021-01-26 11:00:00,0.338299512987013,0.5975082760376877,0.15919977081741787,0.2987541380188439,,,,,,,,,,,,
2021-01-26 12:00:00,0.19931586270871984,0.5254509379509379,0.09622145096283026,0.27178496790565754,,,,,,,,,,,,
2021-01-26 13:00:00,0.2299630761395467,0.48125868473090694,0.10859367484367483,0.24062934236545347,,,,,,,,,,,,
2021-01-26 14:00:00,0.23000440115440118,0.5217562992562992,0.14024658606975682,0.33086984830887267,,,,,,,,,,,,
2021-01-26 15:00:00,0.2807823129251701,0.38058035714285715,0.1091931216931217,0.1691468253968254,,,,,,,,,,,,
2021-01-26 16:00:00,0.2791666666666667,0.5067708333333334,0.08496376811594203,0.176268115942029,,,,,,,,,,,,
2021-01-26 17:00:00,0.16074380165289257,0.46633522727272725,0.06314935064935065,0.19985795454545455,,,,,,,,,,,,
2021-01-26 18:00:00,0.3210294117647059,0.506812865497076,0.22739583333333335,0.40122685185185186,,,,,,,,,,,,
2021-01-26 19:00:00,0.285054729627098,0.5817187381332118,0.12895333006940146,0.26315847677454823,,,,,,,,,,,,
2021-01-26 20:00:00,0.18132936507936512,0.48293650793650783,0.06799851190476192,0.21732142857142853,,,,,,,,,,,,
2021-01-26 21:00:00,0.30192760942760943,0.5901042568542568,0.09057828282828283,0.19670141895141893,,,,,,,,,,,,
2021-01-26 22:00:00,0.17959644059644064,0.5451638231049997,0.057318012956310845,0.19718691474010627,,,,,,,,,,,,
2021-01-26 23:00:00,0.29346500721500723,0.6328273578273578,0.1150843165549048,0.2605759708700885,,,,,,,,,,,,
2021-01-27 00:00:00,0.2081062728121552,0.5666053391053392,0.09310017467912206,0.29821333637123115,,,,,,,,,,,,
2021-01-27 01:00:00,0.16476423902894488,0.4930346700083542,0.07371031746031745,0.2465173350041771,,,,,,,,,,,,
2021-01-27 02:00:00,0.27260428964974415,0.5243290043290043,0.0967305543918447,0.25370758273984084,,,,,,,,,,,,
2021-01-27 03:00:00,0.14934895409519475,0.4880005131169728,0.06449159381383408,0.25509117731114483,,,,,,,,,,,,
2021-01-27 04:00:00,0.10004251700680271,0.34905045351473923,0.03334750566893424,0.11635015117157975,,,,,,,,,,,,
2021-01-27 05:00:00,0.3716666666666667,0.3835648148148148,0.07743055555555556,0.0958912037037037,,,,,,,,,,,,
2021-01-27 06:00:00,0.36878787878787883,0.39955266955266955,0.10536796536796537,0.13318422318422318,,,,,,,,,,,,
2021-01-27 07:00:00,0.2774795574795575,0.48420815295815284,0.0998926406926407,0.23241991341991336,,,,,,,,,,,,
2021-01-27 08:00:00,0.1537923881673882,0.5299344375431333,0.1098517058338487,0.4353032879818595,,,,,,,,,,,,
2021-01-27 09:00:00,0.31117153679653675,0.583389461845344,0.17781230674087814,0.354200744691816,,,,,,,,,,,,
2021-01-27 10:00:00,0.4239455782312926,0.6116666666666667,0.21982363315696654,0.31716049382716055,,,,,,,,,,,,
2021-01-27 11:00:00,0.2207814071450435,0.5038734413734413,0.11039070357252175,0.2977433971752153,,,,,,,,,,,,
2021-01-27 12:00:00,0.12072510822510824,0.5402657527657527,0.04109790918301557,0.206910288293267,,,,,,,,,,,,
2021-01-27 13:00:00,0.13803456644365733,0.5282945918815483,0.07591901154401154,0.30376939033189027,,,,,,,,,,,,
2021-01-27 14:00:00,0.19973297258297262,0.5468737640959863,0.08916650561739849,0.2636712791177077,,,,,,,,,,,,
2021-01-27 15:00:00,0.26238591269841277,0.5506239935587761,0.10932746362433865,0.2638406635802469,,,,,,,,,,,,
2021-01-27 16:00:00,0.15973437102113577,0.5080770581757423,0.07986718551056789,0.28392541486291484,,,,,,,,,,,,
2021-01-27 17:00:00,0.1145308909197798,0.635004895897753,0.05153890091390091,0.2963356180856181,,,,,,,,,,,,
2021-01-27 18:00:00,-0.05027475148308479,0.5807736134638317,-0.03453990559906588,0.407871545333378,,,,,,,,,,,,
2021-01-27 19:00:00,0.08611348044610756,0.5708987193362193,0.05292390985750361,0.3687054229046416,,,,,,,,,,,,
2021-01-27 20:00:00,0.2781888740344623,0.5519940567289052,0.09956233386496546,0.19174530391635655,,,,,,,,,,,,
2021-01-27 21:00:00,0.20020126378997347,0.5247954545454544,0.09851173297601869,0.29155303030303026,,,,,,,,,,,,
2021-01-27 22:00:00,0.2693059523809524,0.5198366910866913,0.13073104484512252,0.26244182462629073,,,,,,,,,,,,
2021-01-27 23:00:00,0.19976582990733938,0.5491826456656966,0.09206599117468683,0.28175457473283566,,,,,,,,,,,,
2021-01-28 00:00:00,0.10559969059969061,0.49147620220790955,0.03551989592898684,0.18318658445931174,,,,,,,,,,,,
2021-01-28 01:00:00,0.24989365079365083,0.5331852869352869,0.07618708865660086,0.16905874951606656,,,,,,,,,,,,
2021-01-28 02:00:00,0.20631440314220922,0.5747152907459281,0.07960162010998624,0.23079117974836483,,,,,,,,,,,,
2021-01-28 03:00:00,0.24187662896965226,0.5447311615707844,0.10400695045695046,0.2887075156325157,,,,,,,,,,,,
2021-01-28 04:00:00,0.1403339125183336,0.5565620333430794,0.04844861265513898,0.21722956913645702,,,,,,,,,,,,
2021-01-28 05:00:00,0.18709675259855013,0.570089680896537,0.06897385802198207,0.23093036742718442,,,,,,,,,,,,
2021-01-28 06:00:00,0.22012040019264087,0.5643705718224128,0.08987841136299368,0.2578842516382295,,,,,,,,,,,,
2021-01-28 07:00:00,0.20119978626218085,0.5765519552447792,0.09008263157647642,0.2769196512312046,,,,,,,,,,,,
2021-01-28 08:00:00,0.21471132472538088,0.5655778542712177,0.09559211002087539,0.2763682506063699,,,,,,,,,,,,
2021-01-28 09:00:00,0.2435030089859636,0.5836317682935069,0.10714132395382399,0.28481230292723136,,,,,,,,,,,,
2021-01-28 10:00:00,0.2692755990151823,0.6218946812263655,0.12403639797156032,0.3091110374205852,,,,,,,,,,,,
2021-01-28 11:00:00,0.2351729293749182,0.5901157528962019,0.10645688161004528,0.2841298069500231,,,,,,,,,,,,
2021-01-28 12:00:00,0.19801470958676604,0.5376926286201154,0.08882141294221194,0.2671867691599956,,,,,,,,,,,,
2021-01-28 13:00:00,0.18209732075315785,0.5589340581969989,0.07277480952635006,0.23764537861720994,,,,,,,,,,,,
2021-01-28 14:00:00,0.12460007172245315,0.554142683360182,0.04838050507227574,0.23499977135990366,,,,,,,,,,,,
2021-01-28 15:00:00,0.08835972265409113,0.5663681909109444,0.03561136305488714,0.2490943521799454,,,,,,,,,,,,
2021-01-28 16:00:00,0.1376904834308302,0.5609148621100455,0.05608026755902383,0.25223729384315496,,,,,,,,,,,,
2021-01-28 17:00:00,0.13811582348371054,0.5504725484761771,0.05399481867607892,0.2367061826735596,,,,,,,,,,,,
2021-01-28 18:00:00,0.19491156152744252,0.5378504862469274,0.07495481847219673,0.22419338788693918,,,,,,,,,,,,
2021-01-28 19:00:00,0.16105940485098028,0.5476281386772959,0.0611293650229857,0.2262926192881388,,,,,,,,,,,,
2021-01-28 20:00:00,0.1646024916772914,0.5451889385354395,0.05799977459197435,0.21446626509909347,,,,,,,,,,,,
2021-01-28 21:00:00,0.16858891550400615,0.5324744342124241,0.06887346918921389,0.23974513308019219,,,,,,,,,,,,
2021-01-28 22:00:00,0.13291200850473783,0.508334344387235,0.05002384059202217,0.22969854337622886,,,,,,,,,,,,
2021-01-28 23:00:00,0.12126161258887945,0.5409772927443947,0.044558608115484816,0.22664867446701253,,,,,,,,,,,,
2021-01-29 00:00:00,0.10815989742987443,0.5612662584279414,0.042433944046386625,0.2453177648894853,,,,,,,,,,,,
2021-01-29 01:00:00,0.12734972153959703,0.5240552999091375,0.05251324257629592,0.2507288242946746,,,,,,,,,,,,
2021-01-29 02:00:00,0.1280032495618029,0.5497687416930471,0.051502357446538076,0.24290496273040132,,,,,,,,,,,,
2021-01-29 03:00:00,0.10968753947516484,0.573030822873029,0.04375214839986925,0.248042757940568,,,,,,,,,,,,
2021-01-29 04:00:00,0.14683034627335056,0.5583433781212693,0.06231031898952942,0.2587377743467558,,,,,,,,,,,,
2021-01-29 05:00:00,0.14905722329112742,0.5299264729185922,0.06524935762645202,0.25320507630740136,,,,,,,,,,,,
2021-01-29 06:00:00,0.06380646406252041,0.5375156430450287,0.032751249345703136,0.29451017869734053,,,,,,,,,,,,
2021-01-29 07:00:00,0.08946882086622175,0.5338996541105516,0.043623272568403704,0.2813383299045045,,,,,,,,,,,,
2021-01-29 08:00:00,0.07967289835496673,0.5540225822319923,0.037295979004461965,0.28479538763566153,,,,,,,,,,,,
2021-01-29 09:00:00,0.014624154614869342,0.5505818730503986,0.007827726689808676,0.3157093746046217,,,,,,,,,,,,
2021-01-29 10:00:00,0.11703662177748164,0.5439238175837583,0.05239644689493446,0.2661157800560262,,,,,,,,,,,,
2021-01-29 11:00:00,0.11873963865739721,0.5482565775871514,0.054200576945107645,0.2741282887935757,,,,,,,,,,,,
2021-01-29 12:00:00,0.12776963429182767,0.5510128604578088,0.06514851877655886,0.3032057034986079,,,,,,,,,,,,
2021-01-29 13:00:00,0.14865028478532122,0.5524998161620011,0.07299282407491259,0.29584600237263575,,,,,,,,,,,,
2021-01-29 14:00:00,0.14565075981074518,0.5410578086998858,0.06327767882436036,0.26313387325969767,,,,,,,,,,,,
2021-01-29 15:00:00,0.11078976950621426,0.5484507781518797,0.04939238778742294,0.2700417444649234,,,,,,,,,,,,
2021-01-29 16:00:00,0.08204598180525255,0.5343799230767744,0.03710902901846282,0.2643795238783497,,,,,,,,,,,,
2021-01-29 17:00:00,0.0873458702873558,0.540302845487227,0.03858154386003018,0.2613180486666126,,,,,,,,,,,,
2021-01-29 18:00:00,0.1321583645267362,0.5335695360370972,0.05621449837346319,0.25015919721420726,,,,,,,,,,,,
2021-01-29 19:00:00,0.14097998205514337,0.5163210423613217,0.05913929503646527,0.2418576369859554,,,,,,,,,,,,
2021-01-29 20:00:00,0.1459356081334594,0.5152557257070719,0.05871698448385789,0.2292060003570241,,,,,,,,,,,,
2021-01-29 21:00:00,0.15532013797070587,0.5000391776855009,0.060024897727114675,0.21567431311161847,,,,,,,,,,,,
2021-01-29 22:00:00,0.14532955903450753,0.5415134264659099,0.060823711140091774,0.25367110029694817,,,,,,,,,,,,
2021-01-29 23:00:00,0.12834416644735047,0.49045416170243206,0.059718500160833424,0.2517473141861515,,,,,,,,,,,,
2021-01-30 00:00:00,0.12292132236197577,0.47602645234680385,0.057587959586611066,0.24259260522435724,,,,,,,,,,,,
2021-01-30 01:00:00,0.12579441627790558,0.4869962316664704,0.05166021287830139,0.2214568380779638,,,,,,,,,,,,
2021-01-30 02:00:00,0.11727749771082403,0.49391105691239945,0.05149735860238484,0.23447965151118647,,,,,,,,,,,,
2021-01-30 03:00:00,0.12041729130456806,0.507308917868232,0.06028225035357044,0.2779449226054759,,,,,,,,,,,,
2021-01-30 04:00:00,0.11363692689031682,0.5034579649886245,0.05352539702653377,0.26006591291730696,,,,,,,,,,,,
2021-01-30 05:00:00,0.10782628352934143,0.44722801059863265,0.0566345903591922,0.2635266337608571,,,,,,,,,,,,
2021-01-30 06:00:00,0.14004816340083795,0.43590277976388125,0.07325295179279973,0.2712464432997417,,,,,,,,,,,,
2021-01-30 07:00:00,0.14720291258293333,0.41733383555042197,0.07736494667642832,0.2556362239902954,,,,,,,,,,,,
2021-01-30 08:00:00,0.15733126671192502,0.44833433326179595,0.07960324519572368,0.25809950293855477,,,,,,,,,,,,
2021-01-30 09:00:00,0.1741497518352549,0.49115976671960215,0.07940112501738497,0.26006784443201075,,,,,,,,,,,,
2021-01-30 10:00:00,0.17329103448534255,0.5350989481183779,0.08359588206021701,0.2895221361799919,,,,,,,,,,,,
2021-01-30 11:00:00,0.0905832649911056,0.5255622270850404,0.04739279070410937,0.30070828456927573,,,,,,,,,,,,
2021-01-30 12:00:00,0.08483118592639623,0.5202530742613016,0.03284778128151169,0.22404143246234579,,,,,,,,,,,,
2021-01-30 13:00:00,0.18765533583451646,0.4862914898585737,0.09758077463394857,0.27772647309700765,,,,,,,,,,,,
2021-01-30 14:00:00,0.16093043893362183,0.49567252905044634,0.07960000205318929,0.27555128765492554,,,,,,,,,,,,
2021-01-30 15:00:00,0.1533920401096857,0.49638816268523883,0.07448771825924384,0.27732871326102215,,,,,,,,,,,,
2021-01-30 16:00:00,0.15626463027498885,0.5187348802704187,0.06871571689616773,0.25852259505333575,,,,,,,,,,,,
2021-01-30 17:00:00,0.16517968966001212,0.520088794081292,0.07766148065343208,0.2713071476343218,,,,,,,,,,,,
2021-01-30 18:00:00,0.15245386682716283,0.5181856061717172,0.072173565245487,0.2672521531055991,,,,,,,,,,,,
2021-01-30 19:00:00,0.14718526269109752,0.5354735997189972,0.07388010256174231,0.31009359827477084,,,,,,,,,,,,
2021-01-30 20:00:00,0.17439124103601844,0.5260952761157482,0.07950507510586181,0.2731774228774941,,,,,,,,,,,,
2021-01-30 21:00:00,0.14290444262615548,0.5098137478419846,0.06622400999748668,0.2643399289693722,,,,,,,,,,,,
2021-01-30 22:00:00,0.12823177001856298,0.5151657369467142,0.057939017474668626,0.25576307942184334,,,,,,,,,,,,
2021-01-30 23:00:00,0.16469435387060105,0.513912952399296,0.06840008750842079,0.24792827568452525,,,,,,,,,,,,
2021-01-31 00:00:00,0.1611598554172455,0.5022557785691294,0.07146499003761128,0.25989167844130645,0.18534073324132716,0.4801689676669918,0.09525651638682164,0.2925680686715159,0.12309625559625562,0.4813589065255733,0.0666771384479718,0.3008493165784833,0.3585126623376624,0.560773878898879,0.224070413961039,0.36450302128427137
2021-01-31 01:00:00,0.13164323639893216,0.49554945998730066,0.06393837580855323,0.27976239576394013,0.1396722047946685,0.5021492126523937,0.0709674678264516,0.29064011866331474,0.0931826808457243,0.5062516565067586,0.06212178723048287,0.3595120459250895,0.15663005050505052,0.48020845596603173,0.09997662798194713,0.33716763929529886
2021-01-31 02:00:00,0.1413412044191588,0.528291917793838,0.07020749210335672,0.3091511681454111,0.17795753996195046,0.49116439399451306,0.08637705156047888,0.2685606481782864,0.06782148315865422,0.5877252435064936,0.0444347648280838,0.40532775414240935,0.16838760273542883,0.46553083747528196,0.08802079233897415,0.285666650268923
2021-01-31 03:00:00,0.11586842268358678,0.545961372418532,0.05532281951169586,0.3007800549217288,0.16368490044744416,0.4986580201139252,0.07011994421270276,0.24572504276310375,0.14023633658008658,0.5637078005973355,0.08629928404928405,0.3729143911643912,0.30932411916786917,0.5229734096921597,0.16872224681883774,0.2852582234684507
2021-01-31 04:00:00,0.11657147142593241,0.48014216036485263,0.053939002880134826,0.27831969295725356,0.19341563199448425,0.5223107774045994,0.0958107119527408,0.30137041145237553,0.04980415219700933,0.6568795645964013,0.03853892729530484,0.5473996371636678,0.30232714045214054,0.5268262987012988,0.21594795746581466,0.40139146567718004
2021-01-31 05:00:00,0.14190460201336422,0.511134022556787,0.06425868770416493,0.2791098103195773,0.17223192866161602,0.5144003696245885,0.08380516027899743,0.29446890568849426,0.11034982378732384,0.5009058808423213,0.07550251101237947,0.38886114433811786,0.1938357715081853,0.42975073313782974,0.11960079518590155,0.2834526112185686
2021-01-31 06:00:00,0.15858466282280925,0.5453000153318905,0.07066256422834523,0.2792829784030169,0.15989976767101968,0.4807609042384196,0.07604636328657897,0.2695043043651177,-0.011421897546897548,0.5995262005436424,-0.008306834579561854,0.4687204840613931,0.4344467401285583,0.39138636363636364,0.281112596553773,0.2877840909090909
2021-01-31 07:00:00,0.1799812742812742,0.4901637423878805,0.09387062288661727,0.2965524727937803,0.18369422632842544,0.4690875660739416,0.07843505782230366,0.2341102455452204,-0.014946421890866337,0.5083635687229437,-0.009608414072699788,0.38732462378890953,0.3378063705841484,0.4608829462055267,0.20268382235048904,0.31749714071936286
2021-01-31 08:00:00,0.2269931776679562,0.5003140788654353,0.1227283687869811,0.30880629748153665,0.22445192134254646,0.5003876250687033,0.11770039777718899,0.30435161951587286,0.06572103602612078,0.6180388713138715,0.04671736295832682,0.4840063450048391,0.24810957060957053,0.4767148774714566,0.2134896305245142,0.4212829149747756
2021-01-31 09:00:00,0.167922908197822,0.5413049060182092,0.0967634975951806,0.35050832528307807,0.22912894298361164,0.5209063266334212,0.12055595732259757,0.31535058125826765,0.13250403384494294,0.5746364109478863,0.09224964381609953,0.44370659579520333,0.2782686237373737,0.5009809833024119,0.18551241582491582,0.3652986336580087
2021-01-31 10:00:00,0.19352663370520518,0.4913003962986602,0.10896390897749596,0.3075967698565525,0.19845671656682873,0.5149659489442877,0.09941452781115061,0.2966126572718505,0.10232902687590188,0.5112601456744313,0.05550048915303153,0.30328991692551016,0.2215321869488536,0.4980022974101922,0.14241354875283446,0.3379301303854875
2021-01-31 11:00:00,0.10295646330801782,0.511101048349777,0.05612136627378226,0.30966710576486484,0.19563106054613524,0.5173389403423524,0.10597966114625279,0.3283269180440441,0.12443089318089318,0.517648613463831,0.0724299228963408,0.35540054058710785,0.31048561056998547,0.534109043954282,0.18536454362387195,0.3348146245683559
2021-01-31 12:00:00,0.20256337226844248,0.5191682076156106,0.07943036172416092,0.23219491490209987,0.17349763307796537,0.49455296671865523,0.09186674081856867,0.30636024486996344,0.16232132315736217,0.5417986992776909,0.09522850958565247,0.36842311550882983,0.2295133440055315,0.48151911523305746,0.10800627953201483,0.24548033325606852
2021-01-31 13:00:00,0.17752209929510512,0.5048678753095596,0.0853471631226467,0.2710428497254847,0.19434558056003673,0.510347728181211,0.10616792471271888,0.3193831936466509,0.12447081228956232,0.5573044657888406,0.07012440128989426,0.3767692163079486,0.2502696969696969,0.48683353010625735,0.16251279024006296,0.3477382357901838
2021-01-31 14:00:00,0.20860076946132228,0.5173648499947581,0.10616765504553231,0.2864692839485042,0.18882385301478702,0.506542105832335,0.10812413488108637,0.3171918424616765,0.11291878686615532,0.5218875874722648,0.07314057785648696,0.3676935275372775,0.2477720658970659,0.4495483629204559,0.12960384985384987,0.2973935323935324
2021-01-31 15:00:00,0.16458126381354232,0.520508826553676,0.07612365246645109,0.26330188884214056,0.17271418604453828,0.48997848451714054,0.0867178160507665,0.27753167293452075,0.07883342479117127,0.5999474147785835,0.05434148699197242,0.4485043780383585,0.25713645673323093,0.5681685405643739,0.132853835978836,0.34090112433862435
2021-01-31 16:00:00,0.20976471232286986,0.5142898224220163,0.097360346856217,0.26201639802691357,0.1859760910359051,0.4901259074401121,0.10892885332103013,0.33001811100967543,0.17408618259312705,0.6156741443254603,0.12052120333370334,0.449915720853221,0.26962637194455386,0.47612049456311756,0.16296099403242267,0.3191576941576942
2021-01-31 17:00:00,0.18805931127656592,0.5415949290093357,0.07716228436410891,0.2515036582918542,0.1704872484905968,0.5025311143141331,0.09291182799836892,0.31687988168978526,0.11893385514597637,0.49525841249799574,0.0835067493578132,0.37934686914740096,0.2259093347729711,0.4754954329296435,0.12221324668045977,0.2962102696938763
2021-01-31 18:00:00,0.15592582445424089,0.5512511664560837,0.054036102041187854,0.213107593796142,0.1726889650122822,0.5149353415514016,0.10258019716541548,0.3406495336416965,0.15152099223527793,0.5288028291153292,0.08055546422635029,0.3480727482784445,0.2184305735930736,0.5066649772991236,0.13868607847179276,0.32973435030577886
2021-01-31 19:00:00,0.15960893825849737,0.5448471255253435,0.0623332686869666,0.23562179074389208,0.1870757732385879,0.537748114107462,0.10828938128326862,0.35127094550568083,0.0960524842221271,0.5283025618097672,0.06749634026419743,0.4069357570696856,0.2011919537318474,0.5556061757391546,0.13905914449112983,0.3840219155844157
2021-01-31 20:00:00,0.17842921789636776,0.5408589497022571,0.07172196716495127,0.2430433920495898,0.2026248239709508,0.5629401987773905,0.11898655058732668,0.36599162589721673,0.23138846801346802,0.49980151858723304,0.11379760721973838,0.28677136312382223,0.22396438539530644,0.44730849660727706,0.13508962928605786,0.2911055295380692
2021-01-31 21:00:00,0.17894918911503338,0.5455825437610258,0.07543525536465107,0.2553596449386668,0.2078599074832037,0.5616943239760704,0.10527503511012992,0.3227682655462148,0.21503582702020196,0.5118862210141281,0.13653068382235045,0.34938265878742075,0.16832023943135055,0.5319633637966973,0.09669460563077584,0.33955108327448763
2021-01-31 22:00:00,0.18541395578212497,0.5429539090560288,0.08386246640664574,0.2732214925452483,0.21309348167592834,0.5267900808620775,0.12462593894395357,0.3372886716831853,0.1546121756783522,0.47539067048935474,0.09918516930309386,0.3408461411055751,0.1335275974025974,0.43531453423120087,0.08092581660763479,0.29680536424854603
2021-01-31 23:00:00,0.19602187968543325,0.5230383406914009,0.09006713079153753,0.26599723833107203,0.17980924267303564,0.491561121160698,0.09148189539505322,0.3052853278787493,0.18867695406445406,0.5669524738729282,0.1161088948088948,0.383783213083213,0.34639227775591414,0.4560993609565038,0.2540210036876704,0.35474394741061405
2021-02-01 00:00:00,0.14763335819888032,0.4952839323237191,0.06741579224046773,0.24902737576276504,0.1922962144539862,0.5009966695157495,0.10665168196607637,0.3152279464705188,0.14936957800797088,0.4662940500091121,0.08021699559687326,0.2979100875058216,0.184639811847604,0.462667807202246,0.11847721260221257,0.3238674650415722
2021-02-01 01:00:00,0.16647346103749042,0.522874078176733,0.07906582681083422,0.2699807331762216,0.191564719659264,0.5247949368672066,0.10828568584332049,0.33373187003172056,0.16692179913110147,0.5005100593850595,0.08064761081615016,0.30930396928290194,0.20176231336690514,0.5371272071362982,0.10630487478471347,0.3176558751881334
2021-02-01 02:00:00,0.19557889881453416,0.5162834091792176,0.08000284011885096,0.23339906573460478,0.17158357009037947,0.46870201834051883,0.09954170996213887,0.30999930332679915,0.11414506995980211,0.515908688389157,0.06589818471906102,0.3403933614114026,0.2153490008543917,0.4988925526671832,0.11889059422169541,0.3014142505697565
2021-02-01 03:00:00,0.232347984766168,0.5152796303856513,0.11199044141083997,0.2673934924069584,0.23023546697042302,0.5100304834054843,0.12263124522783604,0.3007872081622087,0.20047624956461163,0.4645020518696988,0.12638720081247254,0.34332760355586434,0.2572793496186353,0.5204221974477997,0.1526233429941057,0.36605968125565574
2021-02-01 04:00:00,0.21559962859228754,0.5284482029094577,0.09959686546418133,0.2850417579329802,0.2061702348135467,0.5030924918111246,0.12153464405154005,0.3337159207257772,0.10012849983780221,0.4932216510341511,0.05740700657367327,0.3288144340227674,0.3017896883465294,0.5449696644530828,0.1800593938874251,0.3846844690257055
2021-02-01 05:00:00,0.18509574609774992,0.5427865307932613,0.08379897443910994,0.2778508543481904,0.20815168941435747,0.4928416445533165,0.1182032009625741,0.32283275844961956,0.21269374230603047,0.5213255188974887,0.1280503142454673,0.35109677803300254,0.25471367400715217,0.4911449060799711,0.1502157564657564,0.3232321176765622
2021-02-01 06:00:00,0.16688167192082476,0.5000004873063524,0.07811482515442861,0.2812768698804246,0.18609401780927862,0.5102975083658318,0.10375397726411896,0.3223928579208039,0.09022055722055723,0.5688862486145095,0.052831857831857836,0.35363199238199244,0.2997234268707483,0.5249626000036447,0.15398634775010922,0.32268343302976327
