date,dogecoin_polarity,dogecoin_subjectivity,bitcoin_polarity,bitcoin_subjectivity,ethereum_polarity,ethereum_subjectivity,shared_polarity,shared_subjectivity
2021-03-05,0.2373863929761645,0.5462376466797088,0.19504874202196246,0.503238854350255,0.09608580060358694,0.5276528513192791,0.2569239393965335,0.5130009875947971
2021-03-06,0.28618231951810835,0.5834437437912225,0.22365000448058403,0.5220258159608808,0.11092969432857047,0.5220618802102135,0.2660770837219334,0.4910984547068736
2021-03-07,0.27498844222845,0.5645876314170197,0.22365408786884372,0.5062803614942695,0.06729668311439074,0.5472008801831405,0.2542701702782573,0.4724580469397091
2021-03-08,0.2998364501423363,0.6015440965615381,0.23765315132490974,0.5126894809641804,0.12384579692163046,0.5402684687745863,0.28605124032537005,0.47540025850691087
2021-03-09,0.2982013937747955,0.5945087647698065,0.20466877468542632,0.5111457989051142,0.08954091756581455,0.5471415741821213,0.2921487691890972,0.504819932175082
2021-03-10,0.2892358765252297,0.5671121446892188,0.21525255450455832,0.5016945162298954,0.08802340564545923,0.5374209874571152,0.2925663701326572,0.48973776318650786
2021-03-11,0.26445260842219503,0.5431765947436129,0.26347629003841816,0.5247203739222404,0.14585275813802046,0.5429194673849637,0.27218355046660464,0.4939614352101867
2021-03-12,0.2511355351235793,0.5501889127474712,0.22279424546330384,0.5040999952657816,0.15169434364815865,0.5105258114386672,0.2680374856676648,0.516422260044744
2021-03-13,0.22813636955396452,0.5241429695281314,0.20513772654664625,0.5055867574422889,0.10085530709823236,0.5254524878000144,0.2317146744318208,0.4822315710873113
2021-03-14,0.25947082539609956,0.5473450057813086,0.21011845178784308,0.49649963867645164,0.10383394730173579,0.5367366502129814,0.2423969683116791,0.4960035626513054
2021-03-15,0.24979368256528559,0.5591940908945909,0.18594498002677604,0.4858602086314095,0.3179056779994716,0.4973685420085178,0.2480350770512341,0.48886920540894885
2021-03-16,0.2835472676364423,0.5394012026413195,0.20407605882978216,0.48685581436155195,0.10671719940493175,0.536480824339838,0.2527608013297178,0.4806432764599949
2021-03-17,0.2742493091091254,0.5444406002457675,0.20527807399124143,0.4908393680688236,0.10666766589079821,0.5324768984778648,0.27282626721886066,0.5119778624686361
2021-03-18,0.24132251434203827,0.547424158293238,0.17948457764491377,0.45865263323403577,0.10261882643942984,0.5507505486929721,0.28650055362061383,0.4736491180678181
2021-03-19,0.2497727223861259,0.5539295150748482,0.25080849305771635,0.46975867294361906,0.13263501807152028,0.525190216811193,0.2981738046792055,0.4686776161682266
2021-03-20,0.24310666430002187,0.5422716794227778,0.284957153167761,0.4831178728904282,0.10606962634131538,0.5242812652548222,0.29540376124168954,0.46257617398301865
2021-03-21,0.23849757656504247,0.5454404376473062,0.2639886859207597,0.4984213987296231,0.2611624286336231,0.5702112332849761,0.305331415525758,0.49332003487050996
